Beamline Energy_position,Sample Theta_position,Photodiode_mean,Photodiode_std,TEY signal_mean,TEY signal_std,AI 3 Izero_mean,AI 3 Izero_std,exposure,timestamp
285.10000000000116,20.0,-0.09307083142630862,2.0935900960806877e-05,0.11761374686050877,1.9194013653026158e-05,0.05303288274218785,0.00015580093116119212,1.0,1770690801.1906502
285.2000000000012,20.0,-0.09288147064278976,2.150801123076178e-05,0.10844539042156878,1.8275934370408814e-05,0.047696426447241674,0.00016751541365067488,1.0,1770690804.0480177
285.3000000000012,20.0,-0.09291672922625978,2.193392674133413e-05,0.10360772865191699,2.4037586045631844e-05,0.04139294806603091,0.00016934866810549716,1.0,1770690806.9608765
285.4000000000012,20.0,-0.09281475055440708,2.2586730576155274e-05,0.08900160948810248,1.9387140225710522e-05,0.03419740291083683,0.00015095376810359692,1.0,1770690809.7862036
285.50000000000125,20.0,-0.09265834709463404,2.148530329124982e-05,0.07775602297465797,1.9431135797048042e-05,0.029250188245956335,0.00017312735585878563,1.0,1770690812.5894418
285.6000000000013,20.0,-0.09286656176867276,2.193417497924602e-05,0.06548769176492747,1.567450444839276e-05,0.024725419067179226,0.00016214784955821126,1.0,1770690815.5213075
285.7000000000013,20.0,-0.09296964175768758,2.1767847071216176e-05,0.05801824508818319,1.643202640303703e-05,0.021891582450012607,0.0001513498038510048,1.0,1770690818.241995
285.8000000000013,20.0,-0.0926836938246055,2.2130559841645485e-05,0.05391043012106387,1.8516239249924993e-05,0.02022826500791888,0.00014915671905880957,1.0,1770690821.0893478
285.90000000000134,20.0,-0.09288423215431695,2.2095968742724047e-05,0.05216318201406636,1.6693746970919768e-05,0.019404249756043757,0.0001483290852217632,1.0,1770690824.0445693
286.00000000000136,20.0,-0.09290594618171849,2.240264411334189e-05,0.051063968739399654,1.6600086990088473e-05,0.018818414855630416,0.00015047146007117812,1.0,1770690826.9625332
286.1000000000014,20.0,-0.09278812169401839,2.1361605589805432e-05,0.051934173768690715,1.688845622430998e-05,0.01985841974212988,0.00014751900948878227,1.0,1770690829.7739892
286.2000000000014,20.0,-0.09298731214321117,2.1174739836743302e-05,0.05187565601432074,1.6571642985521998e-05,0.020464801601830368,0.00014415562618772654,1.0,1770690832.722523
286.30000000000143,20.0,-0.09283187850006405,2.136269704694457e-05,0.052200840490016116,1.5449182765190786e-05,0.021593076225806574,0.00014307392541389495,1.0,1770690835.5753326
286.40000000000146,20.0,-0.09292568770071495,2.126935985980992e-05,0.0527915903722772,1.621576707878941e-05,0.02333858150577953,0.00014843407877136678,1.0,1770690838.5132678
286.5000000000015,20.0,-0.09304176980616491,2.170695657297568e-05,0.053988919525256154,1.6437658363319677e-05,0.02635997076747406,0.0001520198801376537,1.0,1770690841.4637854
286.6000000000015,20.0,-0.09285975661539339,2.122414193084201e-05,0.056632787889871423,1.705394281528101e-05,0.030536099143162732,0.00015885557510781617,1.0,1770690844.4006608
286.7000000000015,20.0,-0.09303516190380867,2.1635416914318565e-05,0.06005872312162283,1.8651101988182136e-05,0.0349831186338326,0.00014563228245785282,1.0,1770690847.252234
286.80000000000155,20.0,-0.09305439385837719,2.1514067519981652e-05,0.06679332820053276,1.6446473249885265e-05,0.040515181962078074,0.00016035436003773606,1.0,1770690850.0546422
286.90000000000157,20.0,-0.09260288674021289,2.1547337758953986e-05,0.0772763909816382,1.703431541579403e-05,0.047059963838960946,0.00021176146015885257,1.0,1770690853.1317005
287.0000000000016,20.0,-0.09308544442436438,2.1407867714987214e-05,0.08743739328816039,1.6589737162201293e-05,0.051432192418260254,0.00017748978672106958,1.0,1770690855.9131935
287.1000000000016,20.0,-0.09285651841441586,2.075087618422708e-05,0.0976650509504951,1.943225949874272e-05,0.055928853397520885,0.00019940572567147445,1.0,1770690858.88705
287.20000000000164,20.0,-0.09306476596390689,2.2119812034889088e-05,0.1032839740970449,1.921775551312952e-05,0.05894202390203482,0.00015593872739860565,1.0,1770690861.8215623
287.30000000000166,20.0,-0.09305644855435878,2.1383119206086654e-05,0.10430767363559766,1.9958561899452966e-05,0.060849110492824265,0.00016246785718120168,1.0,1770690864.6147132
287.4000000000017,20.0,-0.09292335356602179,2.1053641110552372e-05,0.1033154520612978,2.1178307548301428e-05,0.06234690165063844,0.00015776205800982767,1.0,1770690867.4487412
287.5000000000017,20.0,-0.09279979236740496,2.19479428364152e-05,0.10077888712059357,1.8858958630567676e-05,0.063058483952619,0.00016636839778302913,1.0,1770690870.1899803
287.6000000000017,20.0,-0.09302893206556809,2.1873113435979938e-05,0.09836782315622085,2.0058170841461742e-05,0.06337605775762643,0.00015818127991068002,1.0,1770690874.0011575
287.70000000000175,20.0,-0.09304632301236034,2.0815967084815864e-05,0.09629737873343618,1.9326311842059236e-05,0.06311174167060786,0.00015724383645074054,1.0,1770690877.557978
287.8000000000018,20.0,-0.0930628263307489,2.1348505053157166e-05,0.09527558603858383,1.7483765329814234e-05,0.06355719975335648,0.0001656357886765514,1.0,1770690880.4748175
287.9000000000018,20.0,-0.09312905329234056,2.1344378408236035e-05,0.0945123400078622,1.6580981463284922e-05,0.06323272216795832,0.0001559160738750258,1.0,1770690883.2050483
288.0000000000018,20.0,-0.09302247210145416,2.2554630911304196e-05,0.09547740661508468,1.878119606240374e-05,0.064114597673322,0.0001881451044256405,1.0,1770690886.1755428
288.10000000000184,20.0,-0.0927648296601528,2.1383261546894885e-05,0.09685880419910585,2.1218474902494458e-05,0.06461692973819826,0.00018029600793250693,1.0,1770690889.1483114
288.20000000000186,20.0,-0.09288983736484228,2.111388964146396e-05,0.09908007985054194,2.2834425567844848e-05,0.06544538314564834,0.00018184943686675863,1.0,1770690891.9764848
288.3000000000019,20.0,-0.09300419352570526,2.1976098111335524e-05,0.10269333901930261,2.3492123201232678e-05,0.06667737883668792,0.0001708697197482815,1.0,1770690895.7000577
288.4000000000019,20.0,-0.09318204801173698,2.1672984862217812e-05,0.10617320736992378,2.3713540694822735e-05,0.06782587169090756,0.00020767108902464466,1.0,1770690898.420524
288.50000000000193,20.0,-0.09288161858090495,2.15309280472282e-05,0.10804825849635435,1.8222315574762325e-05,0.06788833444311626,0.0001715748478361162,1.0,1770690901.453301
288.60000000000196,20.0,-0.09301962840194047,2.1151739087644474e-05,0.1099919529988619,2.027170256820588e-05,0.06888823167982165,0.00015544975358198026,1.0,1770690904.4057925
288.700000000002,20.0,-0.09298517525941664,2.1480351480267215e-05,0.11240112694429905,1.9951365580045023e-05,0.07079088013431624,0.00016568667144817618,1.0,1770690907.234074
288.800000000002,20.0,-0.09292473432178298,2.1358908857154813e-05,0.11051105178212581,2.9706046652718445e-05,0.0711170014764613,0.00016748613715049637,1.0,1770690910.1952138
288.900000000002,20.0,-0.0927881874443735,2.184766954391157e-05,0.10956958938031378,1.6958997631314005e-05,0.07344719106531625,0.00016246537748995852,1.0,1770690912.9643672
289.00000000000205,20.0,-0.0928470010625836,2.104131852401054e-05,0.10663418285134228,3.337080704996696e-05,0.07432084778618918,0.0001626500644075343,1.0,1770690915.7946343
289.10000000000207,20.0,-0.09283491945023718,2.188460115242321e-05,0.10459820784356764,1.7493985259225785e-05,0.0762062367995095,0.00018238371265253694,1.0,1770690918.8392138
289.2000000000021,20.0,-0.09301395744116485,2.226641359162018e-05,0.10307858655186206,2.306858896726043e-05,0.07842563718491039,0.00016577535474858682,1.0,1770690921.714553
289.3000000000021,20.0,-0.09291538134560674,2.1495818235586725e-05,0.0999493811710685,2.2710951559760106e-05,0.07901245835034083,0.00015838995223237514,1.0,1770690924.506958
289.40000000000214,20.0,-0.09302215978755336,2.195374020840727e-05,0.09923314657818312,2.378560579968362e-05,0.08090524427743497,0.0002154860727512672,1.0,1770690927.3492253
289.50000000000216,20.0,-0.09281070691248618,2.1482455572739206e-05,0.09635788545614442,1.8015678932817545e-05,0.08098808961449143,0.00018656847004091653,1.0,1770690930.2682614
289.6000000000022,20.0,-0.09284923657208216,2.248592478938574e-05,0.09760666467352348,1.8120038150951385e-05,0.08384165136410382,0.00015474403710421755,1.0,1770690933.118571
289.7000000000022,20.0,-0.09309134551126616,2.1279973031833977e-05,0.09585533939610892,1.593296970214853e-05,0.08448518214257422,0.00017526845943629488,1.0,1770690936.0375116
289.8000000000022,20.0,-0.09281608199728547,2.1826326016866692e-05,0.09757502233994668,2.6356176832485056e-05,0.08690035397299764,0.0002096194929653743,1.0,1770690938.9981565
289.90000000000225,20.0,-0.09312032494367077,2.1088853227623373e-05,0.09863728437337281,2.3036901342986296e-05,0.08780343394342718,0.00020391129118589655,1.0,1770690942.0343757
290.0000000000023,20.0,-0.09324110819366155,2.1481959546887076e-05,0.09892495842479422,1.9268823977630913e-05,0.08864158552546705,0.00022346144843854755,1.0,1770690945.0695117
290.1000000000023,20.0,-0.09295981209196616,2.1506782946924914e-05,0.10037937177990508,2.060420003640268e-05,0.09075216922415208,0.00022269365450901468,1.0,1770690947.8374465
290.2000000000023,20.0,-0.09315301926671048,2.2385435197571854e-05,0.09900890514144123,3.008390323021364e-05,0.09089977857586232,0.00017636904620945838,1.0,1770690950.770217
290.30000000000234,20.0,-0.09298359725297756,2.2002082147839096e-05,0.09863444067168808,2.1533550364456424e-05,0.09236173585301657,0.00018136936244067214,1.0,1770690953.6958344
290.40000000000236,20.0,-0.09319158180110981,2.1157919827800222e-05,0.09797187477841125,1.80916367595065e-05,0.09361707290642345,0.00020296091830961324,1.0,1770690956.414529
290.5000000000024,20.0,-0.09316256949357637,2.1443294814083283e-05,0.09714107028493345,2.3595926779922567e-05,0.09420915409435128,0.00017967237437629017,1.0,1770690959.4294453
290.6000000000024,20.0,-0.09314999475423581,2.262634195165155e-05,0.09709537381633894,1.775416756262704e-05,0.09570973965665791,0.00017773148122000824,1.0,1770690962.473854
290.70000000000243,20.0,-0.09308460610833097,2.102276195975772e-05,0.09558554944112083,2.6961379354537317e-05,0.0957174653148223,0.00018748568210333466,1.0,1770690965.3015525
290.80000000000246,20.0,-0.09297251833202506,2.1382747137942652e-05,0.09503993692991156,2.074016108259513e-05,0.09608977622697458,0.00020035518387189738,1.0,1770690968.2628603
290.9000000000025,20.0,-0.09280797827619942,2.1507563374833786e-05,0.09320330067364255,2.172463391832178e-05,0.0948467673494592,0.0001874904170285647,1.0,1770690971.1827786
291.0000000000025,20.0,-0.0932479297843801,2.1368187996643788e-05,0.09332064853600656,2.0194618043828406e-05,0.095734724764019,0.00020819404704136547,1.0,1770690973.8868392
291.1000000000025,20.0,-0.09310942683610209,2.1301040145278193e-05,0.09096846415420015,2.448256140241685e-05,0.09434213401946988,0.00019298731531345383,1.0,1770690976.978223
291.20000000000255,20.0,-0.09306387833501226,2.082101859373037e-05,0.09043716879720831,1.7320097000561456e-05,0.09353833696610343,0.00025803238080923164,1.0,1770690979.808403
291.30000000000257,20.0,-0.09297043076088213,2.1362581466112814e-05,0.08990988421523519,1.9271374241922752e-05,0.0934875448728273,0.00020569721453950074,1.0,1770690982.6212652
291.4000000000026,20.0,-0.09277802902736934,2.1987839601704707e-05,0.09138339790190085,1.7560991672457375e-05,0.09459905320124687,0.0001739004644030772,1.0,1770690985.6595502
291.5000000000026,20.0,-0.0930542459201964,2.1103130709630664e-05,0.09197275078281604,1.8511693639193127e-05,0.09472890999181946,0.00021032761439824493,1.0,1770690988.4678662
291.60000000000264,20.0,-0.09300266483170001,2.090301704830982e-05,0.09547383965951878,1.5094303546037928e-05,0.09880887869788532,0.00023967748996257956,1.0,1770690991.4242096
291.70000000000266,20.0,-0.09316524881712548,2.1210342448918037e-05,0.09738811063899294,1.8242797462842796e-05,0.10009643337813594,0.0002028474167329883,1.0,1770690994.449502
291.8000000000027,20.0,-0.09299293379151193,2.1399128953753325e-05,0.09937827395227725,1.6296309447250753e-05,0.10209935101475887,0.00019041524744928658,1.0,1770690997.3007262
291.9000000000027,20.0,-0.09295013036435879,2.1253028903158236e-05,0.09974563738683624,1.7052764236299738e-05,0.1016483041510754,0.00017047505242523677,1.0,1770691000.1545103
292.00000000000273,20.0,-0.0928565348520888,2.1378126499108708e-05,0.10132653792723435,3.133103822373145e-05,0.10256058916946177,0.00020109922720129502,1.0,1770691003.0669382
292.10000000000275,20.0,-0.09326043877378819,2.212051656501385e-05,0.10286885948191804,1.6675935873397014e-05,0.10293618759124709,0.00017961150019125217,1.0,1770691005.908371
292.2000000000028,20.0,-0.09297606884679857,2.1857093912986668e-05,0.10418807381211868,2.2425069326375688e-05,0.10351281748076861,0.0002435126299760295,1.0,1770691008.9156492
292.3000000000028,20.0,-0.09285765260677188,2.172822397281518e-05,0.10619658160568515,1.937070824516568e-05,0.10508918022688293,0.0001849156880560564,1.0,1770691011.7828615
292.4000000000028,20.0,-0.09307324774904974,2.2341627629133156e-05,0.10889454728801351,1.687877972978975e-05,0.10714453371316336,0.00020324973957692611,1.0,1770691014.688166
292.50000000000284,20.0,-0.09307513806911016,2.079757229083136e-05,0.11079358090522794,2.2794495279901553e-05,0.10759558057590403,0.0002084137905191551,1.0,1770691017.5553193
292.60000000000286,20.0,-0.0932143807080912,2.1828902680772342e-05,0.1111506708974936,2.3507391407971793e-05,0.10707483842120716,0.00017315804580646566,1.0,1770691020.6144009
292.7000000000029,20.0,-0.09300297714547423,2.0795155472260198e-05,0.11382707062657502,2.8201681835514654e-05,0.10906477039265218,0.0002168486408682942,1.0,1770691023.413165
292.8000000000029,20.0,-0.09322414462359456,2.2327594144549167e-05,0.11386619206641035,2.439859123219101e-05,0.10803232674874703,0.00017261310085026792,1.0,1770691026.4957323
292.90000000000293,20.0,-0.09295082074225552,2.1500311853326227e-05,0.11667619654166404,3.281705202200654e-05,0.10903945653268592,0.00018038832910253645,1.0,1770691029.5470748
293.00000000000296,20.0,-0.0931574902850355,2.1339550871131426e-05,0.11843533006253606,2.478131551895758e-05,0.10988270377414894,0.00024206572007093145,1.0,1770691032.3545165
293.100000000003,20.0,-0.09304653670093037,2.191340409171215e-05,0.1213601183146944,1.707139884174887e-05,0.11203191576935223,0.00021467482883825518,1.0,1770691035.153804
293.200000000003,20.0,-0.09285632116380807,2.1992106598186708e-05,0.12220773868081714,1.715410939722936e-05,0.11195071418198009,0.00020187653928000008,1.0,1770691038.1208777
293.300000000003,20.0,-0.09298711489248314,2.1697900561198296e-05,0.12339185281034336,2.2899563790435722e-05,0.11251402963413726,0.000206581043657178,1.0,1770691041.1639225
293.40000000000305,20.0,-0.09302201184959043,2.2795669231658535e-05,0.12488382645208444,3.556724936836521e-05,0.11343288968697475,0.00025133013685254825,1.0,1770691044.1289315
293.50000000000307,20.0,-0.09332362478528594,2.1786456153854297e-05,0.12637093458099075,2.727727288938633e-05,0.11411735000771153,0.0002152889492611186,1.0,1770691046.8449605
293.6000000000031,20.0,-0.09331940033038268,2.2252579189851258e-05,0.12680847016505467,1.6595077919031913e-05,0.11412836317636396,0.00020386512468658922,1.0,1770691049.7988627
293.7000000000031,20.0,-0.09320849605876902,2.202337260081172e-05,0.1285759706381205,2.0076428028746827e-05,0.11565722137184378,0.00023344063055834449,1.0,1770691052.6484113
293.80000000000314,20.0,-0.09341360403285251,2.2188742251735334e-05,0.12864014297067558,2.9839172716413644e-05,0.11540950723330763,0.00028308032812348016,1.0,1770691055.5900004
293.90000000000316,20.0,-0.09317548942214304,2.1973861908882514e-05,0.12897640661492815,2.261170974929783e-05,0.1158329389647498,0.0001829125277399385,1.0,1770691058.5056007
294.0000000000032,20.0,-0.09340250867443142,2.2279319483649488e-05,0.12996280958324882,2.6014408650138764e-05,0.1170724959666567,0.00021997469098951697,1.0,1770691061.339756
294.1000000000032,20.0,-0.09338853674157678,2.2194077598158508e-05,0.13025779846068974,1.9357487148109372e-05,0.11687869704398786,0.00023740218371440328,1.0,1770691064.033603
294.20000000000323,20.0,-0.0934959398110506,2.1136351016425872e-05,0.1306957450122053,2.0890653589181208e-05,0.11733303143918752,0.000321431257213956,1.0,1770691067.1076188
294.30000000000325,20.0,-0.09329242628114458,2.1818656869710904e-05,0.13191470694119647,1.862840322348364e-05,0.11938608365550016,0.00024097642818838685,1.0,1770691069.911548
294.4000000000033,20.0,-0.09324773253361643,2.1677771056796885e-05,0.1299423119143537,2.3154154838931697e-05,0.11744250561462079,0.000182022056554898,1.0,1770691072.757434
294.5000000000033,20.0,-0.0934790255535817,2.149897623248812e-05,0.13114176242297426,2.7091848515321057e-05,0.11873679971204693,0.00017676349578738193,1.0,1770691075.5758848
294.6000000000033,20.0,-0.09339146262869781,2.2252397643310914e-05,0.1311421733617617,2.5896549297165842e-05,0.11857686217732662,0.0001853051025957571,1.0,1770691078.5609372
294.70000000000334,20.0,-0.09328087067075623,2.1498415356984816e-05,0.13109156203921216,2.435955666224284e-05,0.11865428312186342,0.00018254781768586699,1.0,1770691081.337314
294.80000000000337,20.0,-0.0935013642087805,2.2691661177270445e-05,0.1315739558214376,2.281548871027569e-05,0.11981444667160553,0.00021709868338354275,1.0,1770691084.3338773
294.9000000000034,20.0,-0.0935853437438376,2.181499924378838e-05,0.13280659383353172,1.9125521825105923e-05,0.12079116695045813,0.00016331472032123827,1.0,1770691087.131613
295.0000000000034,20.0,-0.09329431660137687,2.126459684809969e-05,0.13308305756808766,1.9963174781388972e-05,0.12104857928209097,0.00026938038517638807,1.0,1770691089.9987435
